detect_dual: weights=['./runs/train/exp11/weights/best.pt'], source=../datasets/negi/test/4, data=./negi.yaml, imgsz=[640, 640], conf_thres=0.25, iou_thres=0.45, max_det=1000, device=, view_img=False, save_txt=False, save_conf=False, save_crop=False, nosave=False, classes=None, agnostic_nms=False, augment=False, visualize=False, update=False, project=runs/detect, name=no_using_pretrained_4, exist_ok=False, line_thickness=3, hide_labels=False, hide_conf=False, half=False, dnn=False, vid_stride=1
YOLO 🚀 v0.1-76-g519346b Python-3.10.12 torch-2.1.1+cu121 CUDA:0 (NVIDIA GeForce RTX 4090, 24209MiB)
image 24/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0684.JPG: 640x480 1 green_onion_4, 8.9ms
image 25/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0718.JPG: 640x480 1 green_onion_4, 8.9ms
image 26/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0731.JPG: 640x480 1 green_onion_4, 8.8ms
image 27/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0732.JPG: 640x480 1 green_onion_4, 8.9ms
image 28/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0746.JPG: 640x480 1 green_onion_4, 8.8ms
image 29/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0771.JPG: 640x480 1 green_onion_4, 9.1ms
image 30/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0787.JPG: 640x480 1 green_onion_4, 8.9ms
image 31/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0811.JPG: 640x480 1 green_onion_4, 9.3ms
image 32/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0826.JPG: 640x480 1 green_onion_3, 8.9ms
image 33/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0844.JPG: 640x480 1 green_onion_4, 9.5ms
image 34/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0849.JPG: 640x480 1 green_onion_4, 9.0ms
image 35/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_0854.JPG: 640x480 1 green_onion_4, 9.9ms
image 36/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7717.JPG: 640x480 1 green_onion_4, 8.9ms
image 37/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7747.JPG: 640x480 1 green_onion_4, 8.8ms
image 38/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7792.JPG: 640x480 1 green_onion_4, 8.9ms
image 39/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7799.JPG: 640x480 1 green_onion_4, 8.9ms
image 40/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7807.JPG: 640x480 1 green_onion_4, 9.2ms
image 41/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7827.JPG: 640x480 1 green_onion_4, 9.1ms
image 42/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7835.JPG: 640x480 1 green_onion_4, 9.0ms
image 43/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7836.JPG: 640x480 1 green_onion_4, 9.0ms
image 44/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7851.JPG: 640x480 1 green_onion_4, 9.3ms
image 45/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7898.JPG: 640x480 1 green_onion_4, 8.9ms
image 46/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7911.JPG: 640x480 1 green_onion_4, 8.9ms
image 47/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7937.JPG: 640x480 1 green_onion_4, 9.5ms
image 48/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7954.JPG: 640x480 1 green_onion_4, 8.9ms
image 49/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7969.JPG: 640x480 1 green_onion_4, 8.9ms
image 50/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_7993.JPG: 640x480 1 green_onion_4, 9.1ms
image 51/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8371.jpg: 640x480 1 green_onion_4, 8.9ms
image 52/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8388.jpg: 640x480 1 green_onion_4, 9.4ms
image 53/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8423.jpg: 640x480 1 green_onion_4, 8.9ms
image 54/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8450.jpg: 640x480 1 green_onion_4, 8.9ms
image 55/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8459.jpg: 640x480 1 green_onion_4, 8.9ms
image 56/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8460.jpg: 640x480 1 green_onion_4, 8.9ms
image 57/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8464.jpg: 640x480 1 green_onion_4, 9.9ms
image 58/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8473.jpg: 640x480 1 green_onion_4, 8.9ms
image 59/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8483.jpg: 640x480 1 green_onion_4, 9.2ms
image 60/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8488.jpg: 640x480 1 green_onion_4, 8.9ms
image 61/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8497.jpg: 640x480 1 green_onion_4, 8.9ms
image 62/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8502.jpg: 640x480 1 green_onion_4, 8.9ms
image 63/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8506.jpg: 640x480 1 green_onion_4, 8.9ms
image 64/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8521.jpg: 640x480 1 green_onion_4, 8.8ms
image 65/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8573.JPG: 640x480 1 green_onion_4, 9.0ms
image 66/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8585.JPG: 640x480 1 green_onion_4, 8.9ms
image 67/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8594.JPG: 640x480 1 green_onion_4, 8.9ms
image 68/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8607.JPG: 640x480 1 green_onion_4, 8.9ms
image 69/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8643.JPG: 640x480 1 green_onion_3, 1 green_onion_4, 8.9ms
image 70/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8650.JPG: 640x480 1 green_onion_4, 8.9ms
image 71/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8685.JPG: 640x480 1 green_onion_4, 8.9ms
image 72/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8738.JPG: 640x480 1 green_onion_4, 8.8ms
image 73/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8745.JPG: 640x480 1 green_onion_4, 8.9ms
image 74/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8778.JPG: 640x480 1 green_onion_3, 9.1ms
image 75/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8793.JPG: 640x480 1 green_onion_4, 8.9ms
image 76/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8841.JPG: 640x480 1 green_onion_4, 8.9ms
image 77/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8888.JPG: 640x480 1 green_onion_4, 8.9ms
image 78/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8892.JPG: 640x480 1 green_onion_4, 8.9ms
image 79/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8917.JPG: 640x480 1 green_onion_4, 8.9ms
image 80/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8930.JPG: 640x480 1 green_onion_4, 9.3ms
image 81/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8935.JPG: 640x480 1 green_onion_4, 8.9ms
image 82/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8950.JPG: 640x480 1 green_onion_4, 8.8ms
image 83/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8954.JPG: 640x480 1 green_onion_4, 9.3ms
image 84/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_8990.JPG: 640x480 1 green_onion_4, 9.2ms
image 85/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9003.JPG: 640x480 1 green_onion_4, 8.9ms
image 86/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9004.JPG: 640x480 1 green_onion_4, 8.8ms
image 87/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9013.JPG: 640x480 1 green_onion_4, 9.1ms
image 88/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9036.JPG: 640x480 1 green_onion_4, 9.0ms
image 89/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9049.JPG: 640x480 1 green_onion_4, 9.2ms
image 90/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9054.JPG: 640x480 1 green_onion_4, 8.9ms
image 91/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9086.JPG: 640x480 1 green_onion_4, 8.9ms
image 92/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9103.JPG: 640x480 1 green_onion_4, 8.8ms
image 93/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9104.JPG: 640x480 1 green_onion_3, 1 green_onion_4, 9.4ms
image 94/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9121.JPG: 640x480 1 green_onion_4, 8.9ms
image 95/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9138.JPG: 640x480 1 green_onion_4, 9.1ms
image 96/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9152.JPG: 640x480 1 green_onion_4, 8.9ms
image 97/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9173.JPG: 640x480 1 green_onion_4, 9.0ms
image 98/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9197.JPG: 640x480 1 green_onion_4, 8.8ms
image 99/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9202.JPG: 640x480 1 green_onion_4, 8.8ms
image 100/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9211.JPG: 640x480 1 green_onion_4, 9.0ms
image 101/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9243.JPG: 640x480 1 green_onion_4, 9.2ms
image 102/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9261.JPG: 640x480 1 green_onion_4, 8.9ms
image 103/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9300.JPG: 640x480 1 green_onion_4, 9.0ms
image 104/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9323.JPG: 640x480 1 green_onion_4, 9.3ms
image 105/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9333.JPG: 640x480 1 green_onion_4, 9.0ms
image 106/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9346.JPG: 640x480 1 green_onion_4, 8.9ms
image 107/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9351.JPG: 640x480 1 green_onion_4, 9.3ms
image 108/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9359.JPG: 640x480 1 green_onion_4, 8.9ms
image 109/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9393.JPG: 640x480 1 green_onion_4, 8.8ms
image 110/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9407.JPG: 640x480 1 green_onion_4, 9.5ms
image 111/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9418.JPG: 640x480 1 green_onion_4, 8.9ms
image 112/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9419.JPG: 640x480 1 green_onion_4, 8.9ms
image 113/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9424.JPG: 640x480 1 green_onion_4, 9.5ms
image 114/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9448.JPG: 640x480 1 green_onion_4, 8.9ms
image 115/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9477.JPG: 640x480 1 green_onion_4, 8.9ms
image 116/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9486.JPG: 640x480 1 green_onion_4, 9.3ms
image 117/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9495.JPG: 640x480 1 green_onion_4, 8.9ms
image 118/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9507.JPG: 640x480 1 green_onion_4, 8.9ms
image 119/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9517.JPG: 640x480 1 green_onion_4, 9.1ms
image 120/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9534.JPG: 640x480 1 green_onion_4, 8.9ms
image 121/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9548.JPG: 640x480 1 green_onion_4, 8.9ms
image 122/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9573.JPG: 640x480 1 green_onion_4, 9.2ms
image 123/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9615.JPG: 640x480 1 green_onion_4, 8.9ms
image 124/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9616.JPG: 640x480 1 green_onion_4, 8.9ms
image 125/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9627.JPG: 640x480 1 green_onion_4, 8.8ms
image 126/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9632.JPG: 640x480 1 green_onion_4, 8.9ms
image 127/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9645.JPG: 640x480 1 green_onion_4, 8.9ms
image 128/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9662.JPG: 640x480 1 green_onion_4, 9.2ms
image 129/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9703.JPG: 640x480 1 green_onion_4, 8.9ms
image 130/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9707.JPG: 640x480 1 green_onion_4, 8.9ms
image 131/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9717.JPG: 640x480 1 green_onion_4, 8.9ms
image 132/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9734.JPG: 640x480 1 green_onion_4, 8.9ms
image 133/133 /home/it/work/negi/yolo/datasets/negi/test/4/IMG_9763.JPG: 640x480 1 green_onion_4, 8.9ms
Speed: 0.3ms pre-process, 9.5ms inference, 0.4ms NMS per image at shape (1, 3, 640, 640)
Results saved to runs/detect/no_using_pretrained_4
